t/s,X1/degC,Y/%,X2/degC,X3/degC
1650.6,57.83,50.0,51.39,47.63
1650.8,57.83,50.0,51.39,47.63
1651.0,57.83,50.0,51.39,47.63
1651.2,57.83,50.0,51.39,47.63
1651.4,57.83,50.0,51.39,47.63
1651.6,57.83,50.0,51.39,47.63
1651.8,57.83,50.0,51.39,47.63
1652.0,57.83,50.0,51.39,47.63
1652.2,57.83,50.0,51.39,47.63
1652.4,57.83,50.0,51.39,47.63
1652.6,57.83,50.0,51.39,47.63
1652.8,57.83,50.0,51.08,47.63
1653.0,57.83,50.0,51.08,47.63
1653.2,57.83,50.0,51.08,47.63
1653.4,57.83,50.0,51.08,47.63
1653.6,57.83,50.0,51.08,47.63
1653.8,57.83,50.0,51.08,47.63
1654.0,57.83,50.0,51.08,47.63
1654.2,57.83,50.0,51.08,47.63
1654.4,57.83,50.0,51.08,47.63
1654.6,57.83,50.0,51.08,47.63
1654.8,57.83,50.0,51.08,47.63
1655.0,58.18,50.0,51.08,47.63
1655.2,58.18,50.0,51.08,47.63
1655.4,58.18,50.0,51.08,47.63
1655.6,58.18,50.0,51.08,47.63
1655.8,58.18,50.0,51.08,47.63
1656.0,58.18,50.0,51.08,47.63
1656.2,58.18,50.0,51.08,47.63
1656.4,58.18,50.0,51.08,47.63
1656.6,58.18,50.0,51.08,47.63
1656.8,58.18,50.0,51.08,47.63
1657.0,58.18,50.0,51.08,47.63
1657.2,58.18,50.0,51.08,47.63
1657.4,58.18,50.0,51.08,47.63
1657.6,58.18,50.0,51.08,47.63
1657.8,58.18,50.0,51.08,47.63
1658.0,57.83,50.0,51.08,47.63
1658.2,57.83,50.0,51.08,47.63
1658.4,57.83,50.0,51.08,47.63
1658.6,57.83,50.0,51.08,47.63
1658.8,57.83,50.0,51.08,47.63
1659.0,57.83,50.0,51.08,47.63
1659.2,57.83,50.0,51.08,47.63
1659.4,57.83,50.0,51.08,47.63
1659.6,57.83,50.0,51.08,47.63
1659.8,57.83,50.0,51.08,47.63
1660.0,57.83,50.0,51.08,47.63
1660.2,57.83,50.0,51.08,47.63
1660.4,57.83,50.0,51.08,47.63
1660.6,57.83,50.0,51.08,47.63
1660.8,57.83,50.0,51.08,47.63
1661.0,57.83,50.0,51.08,47.63
1661.2,57.83,50.0,51.08,47.63
1661.4,57.83,50.0,51.08,47.63
1661.6,57.83,50.0,51.08,47.63
1661.8,57.83,50.0,51.08,47.63
1662.0,57.83,50.0,51.08,47.63
1662.2,57.83,50.0,51.08,47.63
1662.4,57.83,50.0,51.08,47.63
1662.6,57.83,50.0,51.08,47.63
1662.8,57.83,50.0,51.08,47.63
1663.0,57.83,50.0,51.08,47.63
1663.2,57.83,50.0,51.08,47.63
1663.4,57.83,50.0,51.08,47.63
1663.6,57.83,50.0,51.08,47.63
1663.8,57.83,50.0,51.08,47.63
1664.0,57.83,50.0,51.08,47.63
1664.2,57.83,50.0,51.08,47.63
1664.4,57.83,50.0,51.08,47.63
1664.6,57.83,50.0,51.08,47.63
1664.8,57.83,50.0,51.08,47.63
1665.0,57.83,50.0,51.08,47.63
1665.2,57.83,50.0,51.08,47.63
1665.4,57.83,50.0,51.08,47.63
1665.6,57.83,50.0,51.08,47.63
1665.8,57.83,50.0,51.08,47.63
1666.0,57.83,50.0,51.08,47.63
1666.2,57.83,50.0,51.08,47.63
1666.4,57.83,50.0,51.08,47.63
1666.6,57.83,50.0,51.08,47.63
1666.8,57.83,50.0,51.08,47.63
1667.0,57.83,50.0,51.08,47.63
1667.2,57.83,50.0,51.08,47.63
1667.4,57.83,50.0,51.08,47.63
1667.6,57.83,50.0,51.08,47.63
1667.8,57.83,50.0,51.08,47.63
1668.0,57.83,50.0,51.08,47.63
1668.2,57.83,50.0,51.08,47.63
1668.4,57.83,50.0,51.08,47.63
1668.6,57.83,50.0,51.08,47.63
1668.8,57.83,50.0,51.08,47.63
1669.0,57.83,50.0,51.08,47.63
1669.2,57.83,50.0,51.08,47.63
1669.4,57.83,50.0,51.08,47.63
1669.6,57.83,50.0,51.08,47.63
1669.8,57.83,50.0,51.08,47.63
1670.0,57.83,50.0,51.08,47.63
1670.2,57.83,50.0,51.08,47.63
1670.4,57.83,50.0,51.08,47.63
1670.6,57.83,50.0,51.08,47.63
1670.8,57.83,50.0,51.08,47.63
1671.0,57.83,50.0,51.08,47.63
1671.2,57.83,50.0,51.08,47.63
1671.4,57.83,50.0,51.08,47.63
1671.6,57.83,50.0,51.08,47.63
1671.8,57.83,50.0,51.08,47.63
1672.0,57.83,50.0,51.08,47.63
1672.2,57.83,50.0,51.08,47.63
1672.4,57.83,50.0,51.08,47.63
1672.6,57.83,50.0,51.08,47.63
1672.8,57.83,50.0,51.08,47.63
1673.0,57.83,50.0,51.08,47.63
1673.2,57.83,50.0,51.08,47.63
1673.4,57.83,50.0,51.08,47.63
1673.6,57.83,50.0,51.08,47.63
1673.8,57.83,50.0,51.08,47.63
1674.0,57.83,50.0,51.08,47.63
1674.2,57.83,50.0,51.08,47.63
1674.4,57.83,50.0,51.08,47.63
1674.6,57.83,50.0,51.08,47.63
1674.8,57.83,50.0,51.08,47.63
1675.0,57.83,50.0,51.08,47.63
1675.2,57.83,50.0,51.08,47.63
1675.4,57.83,50.0,51.08,47.89
1675.6,57.83,50.0,51.08,47.89
1675.8,57.83,50.0,51.08,47.89
1676.0,57.83,50.0,51.08,47.89
1676.2,57.83,50.0,51.08,47.89
1676.4,57.83,50.0,51.08,47.89
1676.6,57.83,50.0,51.08,47.89
1676.8,57.83,50.0,51.08,47.89
1677.0,57.83,50.0,51.08,47.89
1677.2,57.83,50.0,51.08,47.89
1677.4,57.83,50.0,51.08,47.89
1677.6,57.83,50.0,51.08,47.89
1677.8,57.83,50.0,51.08,47.89
1678.0,57.83,50.0,51.08,47.89
1678.2,57.83,50.0,51.08,47.89
1678.4,57.83,50.0,51.08,47.89
1678.6,57.83,50.0,51.08,47.89
1678.8,57.83,50.0,51.08,47.89
1679.0,57.83,50.0,51.34,47.89
1679.2,57.83,50.0,51.34,47.89
1679.4,57.83,50.0,51.34,47.89
1679.6,57.83,50.0,51.34,47.89
1679.8,57.83,50.0,51.34,47.89
1680.0,57.83,50.0,51.34,47.89
1680.2,57.83,50.0,51.34,47.89
1680.4,57.83,50.0,51.34,47.89
1680.6,57.83,50.0,51.34,47.89
1680.8,57.83,50.0,51.34,47.89
1681.0,57.83,50.0,51.34,47.89
1681.2,57.83,50.0,51.34,47.89
1681.4,57.83,50.0,51.34,47.89
1681.6,57.83,50.0,51.34,47.89
1681.8,57.83,50.0,51.34,47.89
1682.0,57.83,50.0,51.34,47.89
1682.2,57.83,50.0,51.34,47.89
1682.4,57.83,50.0,51.34,47.89
1682.6,57.83,50.0,51.34,47.89
1682.8,57.83,50.0,51.34,47.89
1683.0,57.83,50.0,51.34,47.89
1683.2,57.83,50.0,51.34,47.89
1683.4,57.83,50.0,51.34,47.89
1683.6,57.83,50.0,51.34,47.89
1683.8,57.83,50.0,51.34,47.89
1684.0,57.83,50.0,51.34,47.89
1684.2,57.83,50.0,51.34,47.89
1684.4,57.83,50.0,51.34,47.89
1684.6,57.83,50.0,51.34,47.89
1684.8,57.83,50.0,51.34,47.89
1685.0,57.83,50.0,51.34,47.89
1685.2,57.83,50.0,51.34,47.89
1685.4,57.83,50.0,51.34,47.89
1685.6,57.83,50.0,51.34,47.89
1685.8,57.83,50.0,51.34,47.89
1686.0,57.83,50.0,51.34,47.89
1686.2,57.83,50.0,51.34,47.89
1686.4,57.83,50.0,51.34,47.89
1686.6,57.83,50.0,51.34,47.89
1686.8,57.83,50.0,51.34,47.89
1687.0,57.83,50.0,51.34,47.89
1687.2,57.83,50.0,51.34,47.89
1687.4,57.83,50.0,51.34,47.89
1687.6,57.83,50.0,51.34,47.89
1687.8,57.83,50.0,51.34,47.89
1688.0,57.83,50.0,51.34,47.89
1688.2,57.83,50.0,51.34,47.89
1688.4,57.83,50.0,51.34,47.89
1688.6,57.83,50.0,51.34,47.89
1688.8,57.83,50.0,51.34,47.89
1689.0,57.83,50.0,51.34,47.89
1689.2,57.83,50.0,51.34,47.89
1689.4,57.83,50.0,51.34,47.89
1689.6,58.2,50.0,51.34,47.89
1689.8,58.2,50.0,51.34,47.89
1690.0,58.2,50.0,51.34,47.89
1690.2,58.2,50.0,51.34,47.89
1690.4,58.2,50.0,51.34,47.89
1690.6,58.2,50.0,51.34,47.89
1690.8,58.2,50.0,51.34,47.89
1691.0,58.2,50.0,51.34,47.89
1691.2,58.2,50.0,51.34,47.89
1691.4,58.2,50.0,51.34,47.89
1691.6,58.2,50.0,51.34,47.89
1691.8,58.2,50.0,51.34,47.89
1692.0,58.2,50.0,51.34,47.89
1692.2,58.2,50.0,51.34,47.89
1692.4,58.2,50.0,51.34,47.89
1692.6,57.92,50.0,51.34,47.89
1692.8,57.92,50.0,51.34,47.89
1693.0,57.92,50.0,51.34,47.89
1693.2,57.92,50.0,51.34,47.89
1693.4,57.92,50.0,51.34,47.89
1693.6,57.92,50.0,51.34,47.89
1693.8,57.92,50.0,51.34,47.89
1694.0,57.92,50.0,51.34,47.89
1694.2,57.92,50.0,51.34,47.89
1694.4,57.92,50.0,51.34,47.89
1694.6,57.92,50.0,51.34,47.89
1694.8,57.92,50.0,51.34,47.89
1695.0,57.92,50.0,51.34,47.89
1695.2,57.92,50.0,51.34,47.89
1695.4,57.92,50.0,51.34,47.89
1695.6,57.92,50.0,51.34,47.89
1695.8,57.92,50.0,51.34,47.89
1696.0,57.92,50.0,51.34,47.89
1696.2,57.92,50.0,51.34,47.89
1696.4,57.92,50.0,51.34,47.89
1696.6,57.92,50.0,51.34,47.89
1696.8,57.92,50.0,51.34,47.89
1697.0,57.92,50.0,51.34,47.89
1697.2,57.92,50.0,51.34,47.89
1697.4,57.92,50.0,51.34,47.89
1697.6,57.92,50.0,51.34,47.89
1697.8,57.92,50.0,51.34,47.89
1698.0,57.92,50.0,51.34,47.89
1698.2,57.92,50.0,51.34,47.89
1698.4,57.92,50.0,51.34,47.89
1698.6,57.92,50.0,51.34,47.89
1698.8,57.92,50.0,51.34,47.89
1699.0,57.92,50.0,51.34,47.89
1699.2,57.92,50.0,51.34,47.89
1699.4,57.92,50.0,51.34,47.89
1699.6,57.92,50.0,51.34,47.89
1699.8,57.92,50.0,51.34,47.89
1700.0,57.92,50.0,51.34,47.89
1700.2,57.92,50.0,51.34,47.89
1700.4,57.92,50.0,51.34,47.89
1700.6,57.92,50.0,51.34,47.89
1700.8,57.92,50.0,51.34,47.89
1701.0,57.92,50.0,51.34,47.89
1701.2,57.92,50.0,51.34,47.89
1701.4,57.92,50.0,51.34,47.89
1701.6,57.92,50.0,51.34,47.89
1701.8,57.92,50.0,51.34,47.89
1702.0,57.92,50.0,51.34,47.89
1702.2,57.92,50.0,51.34,47.89
1702.4,57.92,50.0,51.34,47.89
1702.6,57.92,50.0,51.34,47.89
1702.8,57.92,50.0,51.34,47.89
1703.0,57.92,50.0,51.34,47.89
1703.2,57.92,50.0,51.34,47.89
1703.4,57.92,50.0,51.34,47.89
1703.6,57.92,50.0,51.34,47.89
1703.8,57.92,50.0,51.34,47.89
1704.0,57.92,50.0,51.34,47.89
1704.2,57.92,50.0,51.34,47.89
1704.4,57.92,50.0,51.34,47.89
1704.6,57.92,50.0,51.34,47.89
1704.8,57.92,50.0,51.34,47.89
1705.0,57.92,50.0,51.34,47.89
1705.2,57.92,50.0,51.34,47.89
1705.4,57.92,50.0,51.34,47.89
1705.6,57.92,50.0,51.34,47.89
1705.8,57.92,50.0,51.34,47.89
1706.0,57.92,50.0,51.34,47.89
1706.2,57.92,50.0,51.34,47.89
1706.4,57.92,50.0,51.34,48.15
1706.6,57.92,50.0,51.34,48.15
1706.8,57.92,50.0,51.34,48.15
1707.0,57.92,50.0,51.34,48.15
1707.2,57.92,50.0,51.34,48.15
1707.4,57.92,50.0,51.34,48.15
1707.6,57.92,50.0,51.34,48.15
1707.8,57.92,50.0,51.34,48.15
1708.0,57.92,50.0,51.34,48.15
1708.2,57.92,50.0,51.34,48.15
1708.4,57.92,50.0,51.34,48.15
1708.6,57.92,50.0,51.34,48.15
1708.8,57.92,50.0,51.34,48.15
1709.0,57.92,50.0,51.34,48.15
1709.2,57.92,50.0,51.34,48.15
1709.4,57.92,50.0,51.34,48.15
1709.6,57.92,50.0,51.34,48.15
1709.8,57.92,50.0,51.34,48.15
1710.0,57.92,50.0,51.34,48.15
1710.2,57.92,50.0,51.34,48.15
1710.4,57.92,50.0,51.34,48.15
1710.6,57.92,50.0,51.34,48.15
1710.8,57.92,50.0,51.34,48.15
1711.0,57.92,50.0,51.34,48.15
1711.2,57.92,50.0,51.34,48.15
1711.4,57.92,50.0,51.34,48.15
1711.6,57.92,50.0,51.34,48.15
1711.8,57.92,50.0,51.34,48.15
1712.0,57.92,50.0,51.34,48.15
1712.2,57.92,50.0,51.34,48.15
1712.4,57.92,50.0,51.34,48.15
1712.6,57.92,50.0,51.34,48.15
1712.8,57.92,50.0,51.34,48.15
1713.0,57.92,50.0,51.34,48.15
1713.2,57.92,50.0,51.34,48.15
1713.4,57.92,50.0,51.34,48.15
1713.6,57.92,50.0,51.34,48.15
1713.8,57.92,50.0,51.34,48.15
1714.0,57.92,50.0,51.34,48.15
1714.2,57.92,50.0,51.34,48.15
1714.4,57.92,50.0,51.34,48.15
1714.6,57.92,50.0,51.34,48.15
1714.8,57.92,50.0,51.34,48.15
1715.0,57.92,50.0,51.34,48.15
1715.2,57.92,50.0,51.34,48.15
1715.4,57.92,50.0,51.34,48.15
1715.6,57.92,50.0,51.34,48.15
1715.8,57.92,50.0,51.34,48.15
1716.0,57.92,50.0,51.34,48.15
1716.2,57.92,50.0,51.34,48.15
1716.4,57.92,50.0,51.34,48.15
1716.6,57.92,50.0,51.34,48.15
1716.8,57.92,50.0,51.34,48.15
1717.0,57.92,50.0,51.34,48.15
1717.2,57.92,50.0,51.34,48.15
1717.4,57.92,50.0,51.34,48.15
1717.6,57.92,50.0,51.34,48.15
1717.8,57.92,50.0,51.34,48.15
1718.0,57.92,50.0,51.34,48.15
1718.2,57.92,50.0,51.34,48.15
1718.4,57.92,50.0,51.34,48.15
1718.6,57.92,50.0,51.34,48.15
1718.8,57.92,50.0,51.34,48.15
1719.0,57.92,50.0,51.34,48.15
1719.2,57.92,50.0,51.34,48.15
1719.4,57.92,50.0,51.34,48.15
1719.6,57.92,50.0,51.34,48.15
1719.8,57.92,50.0,51.34,48.15
1720.0,57.92,50.0,51.34,48.15
1720.2,57.92,50.0,51.34,48.15
1720.4,57.92,50.0,51.34,48.15
1720.6,57.92,50.0,51.34,48.15
1720.8,57.92,50.0,51.34,48.15
1721.0,57.92,50.0,51.34,48.15
1721.2,57.92,50.0,51.34,48.15
1721.4,57.92,50.0,51.34,48.15
1721.6,57.92,50.0,51.34,48.15
1721.8,57.92,50.0,51.34,48.15
1722.0,57.92,50.0,51.34,48.15
1722.2,57.92,50.0,51.34,48.15
1722.4,57.92,50.0,51.34,48.15
1722.6,57.92,50.0,51.34,48.15
1722.8,57.92,50.0,51.34,48.15
1723.0,57.92,50.0,51.6,48.15
1723.2,57.92,50.0,51.6,48.15
1723.4,57.92,50.0,51.6,48.15
1723.6,57.92,50.0,51.6,48.15
1723.8,57.92,50.0,51.6,48.15
1724.0,57.92,50.0,51.6,48.15
1724.2,57.92,50.0,51.6,48.15
1724.4,57.92,50.0,51.6,48.15
1724.6,57.92,50.0,51.6,48.15
1724.8,57.92,50.0,51.6,48.15
1725.0,57.92,50.0,51.6,48.15
1725.2,57.92,50.0,51.6,48.15
1725.4,57.92,50.0,51.6,48.48
1725.6,57.92,50.0,51.6,48.48
1725.8,57.92,50.0,51.6,48.48
1726.0,57.92,50.0,51.6,48.48
1726.2,57.92,50.0,51.6,48.48
1726.4,57.92,50.0,51.6,48.48
1726.6,57.92,50.0,51.6,48.48
1726.8,57.92,50.0,51.6,48.48
1727.0,57.92,50.0,51.6,48.48
1727.2,57.92,50.0,51.6,48.48
1727.4,57.92,50.0,51.6,48.74
1727.6,57.92,50.0,51.6,48.74
1727.8,57.92,50.0,51.6,48.74
1728.0,57.92,50.0,51.6,48.74
1728.2,57.92,50.0,51.6,48.74
1728.4,57.92,50.0,51.6,48.39
1728.6,57.92,50.0,51.6,48.39
1728.8,57.92,50.0,51.6,48.39
1729.0,57.92,50.0,51.6,48.39
1729.2,57.92,50.0,51.6,48.39
1729.4,57.92,50.0,51.6,48.39
1729.6,57.92,50.0,51.6,48.39
1729.8,57.92,50.0,51.6,48.39
1730.0,57.92,50.0,51.6,48.39
1730.2,57.92,50.0,51.6,48.39
1730.4,57.92,50.0,51.6,48.39
1730.6,57.92,50.0,51.6,48.39
1730.8,57.92,50.0,51.6,48.39
1731.0,57.92,50.0,51.6,48.39
1731.2,57.92,50.0,51.6,48.39
1731.4,57.92,50.0,51.6,48.39
1731.6,57.92,50.0,51.6,48.39
1731.8,57.92,50.0,51.6,48.39
1732.0,57.92,50.0,51.6,48.39
1732.2,57.92,50.0,51.6,48.39
1732.4,57.92,50.0,51.6,48.39
1732.6,57.92,50.0,51.6,48.39
1732.8,57.92,50.0,51.6,48.39
1733.0,57.92,50.0,51.6,48.39
1733.2,57.92,50.0,51.6,48.39
1733.4,57.92,50.0,51.6,48.39
1733.6,57.92,50.0,51.6,48.39
1733.8,57.92,50.0,51.6,48.39
1734.0,57.92,50.0,51.6,48.39
1734.2,57.92,50.0,51.6,48.39
1734.4,57.92,50.0,51.6,48.39
1734.6,57.92,50.0,51.6,48.39
1734.8,57.92,50.0,51.6,48.39
1735.0,57.92,50.0,51.6,48.39
1735.2,57.92,50.0,51.6,48.39
1735.4,57.92,50.0,51.6,48.39
1735.6,57.92,50.0,51.6,48.39
1735.8,57.92,50.0,51.6,48.39
1736.0,57.92,50.0,51.6,48.39
1736.2,57.92,50.0,51.6,48.39
1736.4,57.92,50.0,51.6,48.39
1736.6,57.92,50.0,51.6,48.39
1736.8,57.92,50.0,51.6,48.39
1737.0,57.92,50.0,51.6,48.39
1737.2,57.92,50.0,51.6,48.39
1737.4,57.92,50.0,51.6,48.39
1737.6,57.92,50.0,51.6,48.39
1737.8,57.92,50.0,51.6,48.39
1738.0,57.92,50.0,51.6,48.39
1738.2,57.92,50.0,51.6,48.13
1738.4,57.92,50.0,51.6,48.13
1738.6,57.92,50.0,51.6,48.13
1738.8,57.92,50.0,51.6,48.13
1739.0,57.92,50.0,51.6,48.13
1739.2,57.92,50.0,51.6,48.13
1739.4,57.92,50.0,51.6,48.13
1739.6,57.92,50.0,51.6,48.13
1739.8,57.92,50.0,51.6,48.13
1740.0,57.92,50.0,51.6,48.13
1740.2,57.92,50.0,51.6,48.13
1740.4,57.92,50.0,51.6,48.13
1740.6,57.92,50.0,51.6,48.13
1740.8,57.92,50.0,51.6,48.13
1741.0,57.92,50.0,51.6,48.13
1741.2,57.92,50.0,51.6,48.13
1741.4,57.92,50.0,51.6,48.13
1741.6,57.92,50.0,51.6,48.13
1741.8,57.92,50.0,51.6,48.13
1742.0,57.92,50.0,51.6,48.13
1742.2,57.92,50.0,51.6,48.13
1742.4,57.92,50.0,51.6,48.13
1742.6,57.92,50.0,51.6,48.13
1742.8,57.92,50.0,51.6,48.13
1743.0,57.92,50.0,51.6,48.13
1743.2,57.92,50.0,51.6,48.13
1743.4,57.92,50.0,51.6,48.13
1743.6,57.92,50.0,51.6,48.13
1743.8,57.92,50.0,51.6,48.13
1744.0,57.92,50.0,51.6,48.13
1744.2,57.92,50.0,51.6,48.39
1744.4,57.92,50.0,51.6,48.39
1744.6,57.92,50.0,51.6,48.39
1744.8,57.92,50.0,51.6,48.39
1745.0,57.92,50.0,51.6,48.39
1745.2,57.92,50.0,51.6,48.39
1745.4,57.92,50.0,51.6,48.39
1745.6,57.92,50.0,51.6,48.39
1745.8,57.92,50.0,51.6,48.39
1746.0,57.92,50.0,51.6,48.39
1746.2,57.92,50.0,51.6,48.39
1746.4,57.92,50.0,51.6,48.39
1746.6,57.92,50.0,51.6,48.39
1746.8,57.92,50.0,51.6,48.39
1747.0,57.92,50.0,51.6,48.39
1747.2,57.92,50.0,51.6,48.39
1747.4,57.92,50.0,51.6,48.39
1747.6,57.92,50.0,51.6,48.39
1747.8,57.92,50.0,51.6,48.39
1748.0,57.92,50.0,51.6,48.39
1748.2,57.92,50.0,51.6,48.39
1748.4,57.92,50.0,51.6,48.39
1748.6,58.18,50.0,51.6,48.39
1748.8,58.18,50.0,51.6,48.39
1749.0,58.18,50.0,51.6,48.39
1749.2,58.18,50.0,51.6,48.39
1749.4,58.18,50.0,51.6,48.39
1749.6,58.18,50.0,51.6,48.39
1749.8,58.18,50.0,51.6,48.39
1750.0,58.18,50.0,51.6,48.39
1750.2,58.18,50.0,51.6,48.39
1750.4,58.18,50.0,51.6,48.39
1750.6,58.18,50.0,51.6,48.39
1750.8,58.18,50.0,51.6,48.39
1751.0,58.18,50.0,51.6,48.39
1751.2,58.18,50.0,51.6,48.39
1751.4,58.18,50.0,51.6,48.39
1751.6,58.18,50.0,51.6,48.39
1751.8,58.18,50.0,51.6,48.39
1752.0,57.92,50.0,51.6,48.39
1752.2,57.92,50.0,51.86,48.39
1752.4,57.92,50.0,51.86,48.39
1752.6,57.92,50.0,51.86,48.39
1752.8,57.92,50.0,51.86,48.39
1753.0,57.92,50.0,51.86,48.39
1753.2,57.92,50.0,51.86,48.39
1753.4,57.92,50.0,51.86,48.39
1753.6,57.92,50.0,51.86,48.39
1753.8,57.92,50.0,51.86,48.39
1754.0,57.92,50.0,51.86,48.39
1754.2,57.92,50.0,51.86,48.39
1754.4,57.92,50.0,51.86,48.39
1754.6,57.92,50.0,51.86,48.39
1754.8,57.92,50.0,51.86,48.39
1755.0,57.92,50.0,51.86,48.39
1755.2,57.92,50.0,51.86,48.39
1755.4,57.92,50.0,51.86,48.39
1755.6,57.92,50.0,51.86,48.39
1755.8,57.92,50.0,51.86,48.39
1756.0,57.92,50.0,51.86,48.39
1756.2,57.92,50.0,51.86,48.39
1756.4,57.92,50.0,51.86,48.39
1756.6,57.92,50.0,51.86,48.39
1756.8,57.92,50.0,51.86,48.39
1757.0,57.92,50.0,51.86,48.39
1757.2,57.92,50.0,51.86,48.39
1757.4,57.92,50.0,51.86,48.39
1757.6,57.92,50.0,51.86,48.39
1757.8,57.92,50.0,51.86,48.39
1758.0,57.92,50.0,51.86,48.39
1758.2,57.92,50.0,51.86,48.39
1758.4,57.92,50.0,51.55,48.39
1758.6,57.92,50.0,51.55,48.39
1758.8,57.92,50.0,51.55,48.39
1759.0,57.92,50.0,51.55,48.39
1759.2,57.92,50.0,51.55,48.39
1759.4,57.92,50.0,51.55,48.39
1759.6,57.92,50.0,51.55,48.39
1759.8,57.92,50.0,51.55,48.39
1760.0,57.92,50.0,51.55,48.39
1760.2,57.92,50.0,51.55,48.39
1760.4,57.92,50.0,51.55,48.39
1760.6,57.92,50.0,51.55,48.39
1760.8,57.92,50.0,51.55,48.39
1761.0,57.92,50.0,51.55,48.39
1761.2,57.92,50.0,51.55,48.39
1761.4,57.92,50.0,51.55,48.39
1761.6,57.92,50.0,51.55,48.39
1761.8,57.92,50.0,51.55,48.39
1762.0,57.92,50.0,51.55,48.39
1762.2,57.92,50.0,51.55,48.39
1762.4,57.92,50.0,51.55,48.39
1762.6,57.92,50.0,51.55,48.39
1762.8,57.92,50.0,51.55,48.39
1763.0,57.92,50.0,51.55,48.39
1763.2,57.92,50.0,51.55,48.39
1763.4,57.92,50.0,51.55,48.39
1763.6,57.92,50.0,51.55,48.39
1763.8,57.92,50.0,51.55,48.65
1764.0,57.92,50.0,51.55,48.65
1764.2,57.92,50.0,51.55,48.65
1764.4,57.92,50.0,51.55,48.65
1764.6,57.92,50.0,51.55,48.65
1764.8,57.92,50.0,51.55,48.65
1765.0,57.92,50.0,51.55,48.65
1765.2,57.92,50.0,51.55,48.65
1765.4,57.92,50.0,51.55,48.65
1765.6,57.92,50.0,51.55,48.65
1765.8,57.92,50.0,51.55,48.65
1766.0,57.92,50.0,51.55,48.65
1766.2,57.92,50.0,51.55,48.65
1766.4,57.92,50.0,51.55,48.65
1766.6,57.92,50.0,51.55,48.65
1766.8,57.92,50.0,51.55,48.65
1767.0,57.92,50.0,51.55,48.65
1767.2,57.92,50.0,51.55,48.65
1767.4,57.92,50.0,51.55,48.65
1767.6,57.92,50.0,51.55,48.65
1767.8,57.92,50.0,51.55,48.65
1768.0,57.92,50.0,51.55,48.65
1768.2,57.92,50.0,51.55,48.36
1768.4,57.92,50.0,51.55,48.36
1768.6,57.92,50.0,51.55,48.36
1768.8,57.92,50.0,51.55,48.36
1769.0,57.92,50.0,51.55,48.36
1769.2,57.92,50.0,51.55,48.36
1769.4,57.92,50.0,51.55,48.36
1769.6,57.92,50.0,51.55,48.36
1769.8,57.92,50.0,51.55,48.36
1770.0,57.92,50.0,51.55,48.36
1770.2,57.92,50.0,51.55,48.36
1770.4,57.92,50.0,51.55,48.36
1770.6,57.92,50.0,51.55,48.36
1770.8,57.92,50.0,51.55,48.36
1771.0,57.92,50.0,51.55,48.36
1771.2,57.92,50.0,51.55,48.36
1771.4,57.92,50.0,51.55,48.36
1771.6,57.92,50.0,51.55,48.36
1771.8,57.92,50.0,51.55,48.36
1772.0,57.92,50.0,51.55,48.36
1772.2,57.92,50.0,51.93,48.36
1772.4,57.92,50.0,51.93,48.36
1772.6,57.92,50.0,51.93,48.36
1772.8,57.92,50.0,51.93,48.36
1773.0,57.92,50.0,51.93,48.36
1773.2,57.92,50.0,51.93,48.36
1773.4,57.92,50.0,51.93,48.36
1773.6,57.92,50.0,51.93,48.36
1773.8,57.92,50.0,51.93,48.36
1774.0,57.92,50.0,51.93,48.36
1774.2,57.92,50.0,51.93,48.36
1774.4,57.92,50.0,51.93,48.36
1774.6,57.92,50.0,51.93,48.36
1774.8,57.92,50.0,51.93,48.36
1775.0,57.92,50.0,51.93,48.36
1775.2,57.92,50.0,51.67,48.36
1775.4,57.92,50.0,51.67,48.36
1775.6,57.92,50.0,51.67,48.36
1775.8,57.92,50.0,51.67,48.36
1776.0,57.92,50.0,51.67,48.36
1776.2,57.92,50.0,51.67,48.36
1776.4,57.92,50.0,51.67,48.36
1776.6,57.92,50.0,51.67,48.36
1776.8,57.92,50.0,51.67,48.36
1777.0,57.92,50.0,51.67,48.36
1777.2,57.92,50.0,51.67,48.36
1777.4,57.92,50.0,51.67,48.36
1777.6,57.92,50.0,51.67,48.36
1777.8,57.92,50.0,51.67,48.36
1778.0,57.92,50.0,51.67,48.36
1778.2,57.92,50.0,51.67,48.36
1778.4,57.92,50.0,51.67,48.36
1778.6,57.92,50.0,51.67,48.36
1778.8,57.92,50.0,51.67,48.36
1779.0,57.92,50.0,51.67,48.36
1779.2,57.92,50.0,51.67,48.36
1779.4,57.92,50.0,51.67,48.36
1779.6,57.92,50.0,51.67,48.36
1779.8,57.92,50.0,51.67,48.36
1780.0,57.92,50.0,51.67,48.36
1780.2,57.92,50.0,51.67,48.36
1780.4,57.92,50.0,51.67,48.36
1780.6,57.92,50.0,51.67,48.36
1780.8,57.92,50.0,51.67,48.36
1781.0,57.92,50.0,51.67,48.36
1781.2,57.92,50.0,51.67,48.36
1781.4,57.92,50.0,51.67,48.36
1781.6,57.92,50.0,51.67,48.36
1781.8,57.92,50.0,51.67,48.36
1782.0,57.92,50.0,51.67,48.36
1782.2,57.92,50.0,51.67,48.36
1782.4,57.92,50.0,51.67,48.36
1782.6,57.92,50.0,51.67,48.36
1782.8,57.92,50.0,51.67,48.36
1783.0,57.92,50.0,51.67,48.36
1783.2,57.92,50.0,51.67,48.36
1783.4,57.92,50.0,51.67,48.36
